"","year","iso3c","sector","co2e_emissions"
"3497",1993,"BWA","Energy",4.18
"3498",1993,"BWA","Agriculture",8.65
"3499",1993,"BWA","Industrial Processes",0.01
"3500",1993,"BWA","Waste",0.21
"3501",1994,"BWA","Land-Use Change and Forestry",41.28
"3502",1994,"BWA","Energy",4.05
"3503",1994,"BWA","Agriculture",9.04
"3504",1994,"BWA","Industrial Processes",0.01
"3505",1994,"BWA","Waste",0.22
"3506",1995,"BWA","Land-Use Change and Forestry",41.28
"3507",1995,"BWA","Energy",4.2
"3508",1995,"BWA","Agriculture",9.83
"3509",1995,"BWA","Industrial Processes",0.01
"3510",1995,"BWA","Waste",0.21
"3511",1996,"BWA","Land-Use Change and Forestry",41.48
"3512",1996,"BWA","Energy",4.02
"3513",1996,"BWA","Agriculture",11.26
"3514",1996,"BWA","Industrial Processes",0.01
"3515",1996,"BWA","Waste",0.2
"3516",1997,"BWA","Land-Use Change and Forestry",41.45
"3517",1997,"BWA","Energy",4.26
"3518",1997,"BWA","Agriculture",10.69
"3519",1997,"BWA","Industrial Processes",0.02
"3520",1997,"BWA","Waste",0.19
"3521",1998,"BWA","Land-Use Change and Forestry",41.53
"3522",1998,"BWA","Energy",4.97
"3523",1998,"BWA","Agriculture",9.72
"3524",1998,"BWA","Industrial Processes",0.02
"3525",1998,"BWA","Waste",0.18
"3526",1999,"BWA","Land-Use Change and Forestry",41.49
"3527",1999,"BWA","Energy",5.24
"3528",1999,"BWA","Agriculture",9.57
"3529",1999,"BWA","Industrial Processes",0.03
"3530",1999,"BWA","Waste",0.17
"3531",2000,"BWA","Land-Use Change and Forestry",41.36
"3532",2000,"BWA","Energy",5.51
"3533",2000,"BWA","Agriculture",9.22
"3534",2000,"BWA","Industrial Processes",0.03
"3535",2000,"BWA","Waste",0.17
"3536",2001,"BWA","Land-Use Change and Forestry",41.31
"3537",2001,"BWA","Energy",5.33
"3538",2001,"BWA","Agriculture",11.25
"3539",2001,"BWA","Industrial Processes",0.03
"3540",2001,"BWA","Waste",0.17
"3541",2002,"BWA","Land-Use Change and Forestry",41.31
"3542",2002,"BWA","Energy",5.49
"3543",2002,"BWA","Agriculture",11.43
"3544",2002,"BWA","Industrial Processes",0.04
"3545",2002,"BWA","Waste",0.17
"3546",2003,"BWA","Land-Use Change and Forestry",41.32
"3547",2003,"BWA","Energy",5.37
"3548",2003,"BWA","Agriculture",4.41
"3549",2003,"BWA","Industrial Processes",0.04
"3550",2003,"BWA","Waste",0.18
"3551",2004,"BWA","Land-Use Change and Forestry",41.36
"3552",2004,"BWA","Energy",5.42
"3553",2004,"BWA","Agriculture",4.95
"3554",2004,"BWA","Industrial Processes",0.04
"3555",2004,"BWA","Waste",0.18
"3556",2005,"BWA","Land-Use Change and Forestry",41.36
"3557",2005,"BWA","Energy",5.72
"3558",2005,"BWA","Agriculture",6.04
"3559",2005,"BWA","Industrial Processes",0.05
"3560",2005,"BWA","Waste",0.19
"3561",2006,"BWA","Land-Use Change and Forestry",41.35
"3562",2006,"BWA","Energy",5.58
"3563",2006,"BWA","Agriculture",8.03
"3564",2006,"BWA","Industrial Processes",0.05
"3565",2006,"BWA","Waste",0.19
"3566",2007,"BWA","Land-Use Change and Forestry",41.35
"3567",2007,"BWA","Energy",5.86
"3568",2007,"BWA","Agriculture",6.04
"3569",2007,"BWA","Industrial Processes",0.06
"3570",2007,"BWA","Waste",0.2
"3571",2008,"BWA","Land-Use Change and Forestry",41.36
"3572",2008,"BWA","Energy",5.99
"3573",2008,"BWA","Agriculture",14.68
"3574",2008,"BWA","Industrial Processes",0.07
"3575",2008,"BWA","Waste",0.2
"3576",2009,"BWA","Land-Use Change and Forestry",41.34
"3577",2009,"BWA","Energy",5.74
"3578",2009,"BWA","Agriculture",5.81
"3579",2009,"BWA","Industrial Processes",0.07
"3580",2009,"BWA","Waste",0.21
"3581",2010,"BWA","Land-Use Change and Forestry",41.34
"3582",2010,"BWA","Energy",4.97
"3583",2010,"BWA","Agriculture",17.06
"3584",2010,"BWA","Industrial Processes",0.18
"3585",2010,"BWA","Waste",0.21
"3586",2011,"BWA","Land-Use Change and Forestry",41.33
"3587",2011,"BWA","Energy",5.69
"3588",2011,"BWA","Agriculture",21.38
"3589",2011,"BWA","Industrial Processes",0.21
"3590",2011,"BWA","Waste",0.22
"3591",2012,"BWA","Land-Use Change and Forestry",41.33
"3592",2012,"BWA","Energy",6.89
"3593",2012,"BWA","Agriculture",9.13
"3594",2012,"BWA","Industrial Processes",0.25
"3595",2012,"BWA","Waste",0.22
"3596",2013,"BWA","Land-Use Change and Forestry",41.33
"3597",2013,"BWA","Energy",7.42
"3598",2013,"BWA","Agriculture",8.05
"3599",2013,"BWA","Industrial Processes",0.26
"3600",2013,"BWA","Waste",0.23
"3601",2014,"BWA","Land-Use Change and Forestry",41.33
"3602",2014,"BWA","Energy",9.08
"3603",2014,"BWA","Agriculture",5.17
"3604",2014,"BWA","Industrial Processes",0.27
"3605",2014,"BWA","Waste",0.23
"3606",2015,"BWA","Land-Use Change and Forestry",41.33
"3607",2015,"BWA","Energy",9.27
"3608",2015,"BWA","Agriculture",4.62
"3609",2015,"BWA","Industrial Processes",0.28
"3610",2015,"BWA","Waste",0.24
"3611",2016,"BWA","Land-Use Change and Forestry",41.33
"3612",2016,"BWA","Energy",9.22
"3613",2016,"BWA","Agriculture",3.82
"3614",2016,"BWA","Industrial Processes",0.3
"3615",2016,"BWA","Waste",0.24
"3616",2017,"BWA","Land-Use Change and Forestry",41.33
"3617",2017,"BWA","Energy",10.01
"3618",2017,"BWA","Agriculture",6.89
"3619",2017,"BWA","Industrial Processes",0.31
"3620",2017,"BWA","Waste",0.25
"3621",2018,"BWA","Land-Use Change and Forestry",41.33
"3622",2018,"BWA","Energy",10.4
"3623",2018,"BWA","Agriculture",5.15
"3624",2018,"BWA","Industrial Processes",0.33
"3625",2018,"BWA","Waste",0.25
"3626",1990,"CAF","Energy",18.01
"3627",1990,"CAF","Land-Use Change and Forestry",29.71
"3628",1990,"CAF","Agriculture",16.37
"3629",1990,"CAF","Waste",0.34
"3630",1990,"CAF","Industrial Processes",0
"3631",1991,"CAF","Energy",18.45
"3632",1991,"CAF","Land-Use Change and Forestry",29.71
"3633",1991,"CAF","Agriculture",16.68
"3634",1991,"CAF","Waste",0.35
"3635",1991,"CAF","Industrial Processes",0
"3636",1992,"CAF","Energy",18.89
"3637",1992,"CAF","Land-Use Change and Forestry",29.71
"3638",1992,"CAF","Agriculture",16.71
"3639",1992,"CAF","Waste",0.36
"3640",1992,"CAF","Industrial Processes",0
"3641",1993,"CAF","Energy",19.33
"3642",1993,"CAF","Land-Use Change and Forestry",29.71
"3643",1993,"CAF","Agriculture",16.74
"3644",1993,"CAF","Waste",0.37
"3645",1993,"CAF","Industrial Processes",0
"3646",1994,"CAF","Energy",19.78
"3647",1994,"CAF","Land-Use Change and Forestry",29.71
"3648",1994,"CAF","Agriculture",16.85
"3649",1994,"CAF","Waste",2.77
"3650",1994,"CAF","Industrial Processes",0
"3651",1995,"CAF","Energy",20.22
"3652",1995,"CAF","Land-Use Change and Forestry",29.71
"3653",1995,"CAF","Agriculture",16.96
"3654",1995,"CAF","Waste",2.78
"3655",1995,"CAF","Industrial Processes",0
"3656",1996,"CAF","Energy",20.61
"3657",1996,"CAF","Land-Use Change and Forestry",16.34
"3658",1996,"CAF","Agriculture",18.96
"3659",1996,"CAF","Waste",2.79
"3660",1996,"CAF","Industrial Processes",0
"3661",1997,"CAF","Energy",20.99
"3662",1997,"CAF","Land-Use Change and Forestry",19.45
"3663",1997,"CAF","Agriculture",19.13
"3664",1997,"CAF","Waste",2.8
"3665",1997,"CAF","Industrial Processes",0
"3666",1998,"CAF","Energy",21.43
"3667",1998,"CAF","Land-Use Change and Forestry",22.62
"3668",1998,"CAF","Agriculture",21.09
"3669",1998,"CAF","Waste",2.81
"3670",1998,"CAF","Industrial Processes",0
"3671",1999,"CAF","Energy",21.83
"3672",1999,"CAF","Land-Use Change and Forestry",21.22
"3673",1999,"CAF","Agriculture",18.74
"3674",1999,"CAF","Waste",2.82
"3675",1999,"CAF","Industrial Processes",0
"3676",2000,"CAF","Energy",22.22
"3677",2000,"CAF","Land-Use Change and Forestry",19.48
"3678",2000,"CAF","Agriculture",21.69
"3679",2000,"CAF","Waste",2.83
"3680",2000,"CAF","Industrial Processes",0
"3681",2001,"CAF","Energy",21.96
"3682",2001,"CAF","Land-Use Change and Forestry",31.42
"3683",2001,"CAF","Agriculture",17.84
"3684",2001,"CAF","Waste",2.84
"3685",2001,"CAF","Industrial Processes",0.01
"3686",2002,"CAF","Energy",21.69
"3687",2002,"CAF","Land-Use Change and Forestry",29.5
"3688",2002,"CAF","Agriculture",15.59
"3689",2002,"CAF","Waste",2.85
"3690",2002,"CAF","Industrial Processes",0.01
"3691",2003,"CAF","Energy",21.4
"3692",2003,"CAF","Land-Use Change and Forestry",38.44
"3693",2003,"CAF","Agriculture",20.71
"3694",2003,"CAF","Waste",2.86
"3695",2003,"CAF","Industrial Processes",0.01
"3696",2004,"CAF","Energy",21.13
"3697",2004,"CAF","Land-Use Change and Forestry",30.05
"3698",2004,"CAF","Agriculture",18.09
"3699",2004,"CAF","Waste",2.86
"3700",2004,"CAF","Industrial Processes",0.01
"3701",2005,"CAF","Energy",20.86
"3702",2005,"CAF","Land-Use Change and Forestry",35.39
"3703",2005,"CAF","Agriculture",19.12
"3704",2005,"CAF","Waste",2.87
"3705",2005,"CAF","Industrial Processes",0.01
"3706",2006,"CAF","Energy",21.43
"3707",2006,"CAF","Land-Use Change and Forestry",34.2
"3708",2006,"CAF","Agriculture",19.24
"3709",2006,"CAF","Waste",2.88
"3710",2006,"CAF","Industrial Processes",0.01
"3711",2007,"CAF","Energy",21.98
"3712",2007,"CAF","Land-Use Change and Forestry",36.08
"3713",2007,"CAF","Agriculture",19.59
"3714",2007,"CAF","Waste",2.9
"3715",2007,"CAF","Industrial Processes",0.02
"3716",2008,"CAF","Energy",22.53
"3717",2008,"CAF","Land-Use Change and Forestry",34.64
"3718",2008,"CAF","Agriculture",20.78
"3719",2008,"CAF","Waste",2.91
"3720",2008,"CAF","Industrial Processes",0.02
"3721",2009,"CAF","Energy",23.08
"3722",2009,"CAF","Land-Use Change and Forestry",28.44
"3723",2009,"CAF","Agriculture",16.23
"3724",2009,"CAF","Waste",2.92
"3725",2009,"CAF","Industrial Processes",0.02
"3726",2010,"CAF","Energy",23.64
"3727",2010,"CAF","Land-Use Change and Forestry",33.78
"3728",2010,"CAF","Agriculture",18.37
"3729",2010,"CAF","Waste",2.93
"3730",2010,"CAF","Industrial Processes",0.02
"3731",2011,"CAF","Energy",25.46
"3732",2011,"CAF","Land-Use Change and Forestry",34.97
"3733",2011,"CAF","Agriculture",19.64
"3734",2011,"CAF","Waste",2.94
"3735",2011,"CAF","Industrial Processes",0.03
"3736",2012,"CAF","Energy",27.27
"3737",2012,"CAF","Land-Use Change and Forestry",33.16
"3738",2012,"CAF","Agriculture",16.74
"3739",2012,"CAF","Waste",2.95
"3740",2012,"CAF","Industrial Processes",0.03
"3741",2013,"CAF","Energy",29.06
"3742",2013,"CAF","Land-Use Change and Forestry",30.61
"3743",2013,"CAF","Agriculture",17.99
"3744",2013,"CAF","Waste",2.96
"3745",2013,"CAF","Industrial Processes",0.03
"3746",2014,"CAF","Energy",30.86
"3747",2014,"CAF","Land-Use Change and Forestry",28.2
"3748",2014,"CAF","Agriculture",17.51
"3749",2014,"CAF","Waste",2.97
"3750",2014,"CAF","Industrial Processes",0.03
"3751",2015,"CAF","Energy",32.66
"3752",2015,"CAF","Land-Use Change and Forestry",29.83
"3753",2015,"CAF","Agriculture",17.8
"3754",2015,"CAF","Waste",2.99
"3755",2015,"CAF","Industrial Processes",0.03
"3756",2016,"CAF","Energy",33.14
"3757",2016,"CAF","Land-Use Change and Forestry",35.17
"3758",2016,"CAF","Agriculture",19.65
"3759",2016,"CAF","Waste",3
"3760",2016,"CAF","Industrial Processes",0.03
"3761",2017,"CAF","Energy",33.61
"3762",2017,"CAF","Land-Use Change and Forestry",31.89
"3763",2017,"CAF","Agriculture",18.12
"3764",2017,"CAF","Waste",3.01
"3765",2017,"CAF","Industrial Processes",0.03
"3766",2018,"CAF","Energy",34.1
"3767",2018,"CAF","Land-Use Change and Forestry",31.39
"3768",2018,"CAF","Agriculture",18.52
"3769",2018,"CAF","Waste",3.03
"3770",2018,"CAF","Industrial Processes",0.04
"3771",1990,"CAN","Energy",465.37
"3772",1990,"CAN","Agriculture",47.74
"3773",1990,"CAN","Land-Use Change and Forestry",66.53
"3774",1990,"CAN","Industrial Processes",29.03
"3775",1990,"CAN","Waste",17.69
"3776",1991,"CAN","Energy",461.18
"3777",1991,"CAN","Agriculture",48.13
"3778",1991,"CAN","Land-Use Change and Forestry",66.53
"3779",1991,"CAN","Industrial Processes",28.45
"3780",1991,"CAN","Waste",18.01
"3781",1992,"CAN","Energy",477.49
"3782",1992,"CAN","Agriculture",49.3
"3783",1992,"CAN","Land-Use Change and Forestry",66.53
"3784",1992,"CAN","Industrial Processes",26.7
"3785",1992,"CAN","Waste",18.2
"3786",1993,"CAN","Energy",476.69
"3787",1993,"CAN","Agriculture",49.75
"3788",1993,"CAN","Land-Use Change and Forestry",66.53
"3789",1993,"CAN","Industrial Processes",24.9
"3790",1993,"CAN","Waste",18.38
"3791",1994,"CAN","Energy",494.84
"3792",1994,"CAN","Agriculture",49.92
"3793",1994,"CAN","Land-Use Change and Forestry",66.52
"3794",1994,"CAN","Industrial Processes",27.1
"3795",1994,"CAN","Waste",18.43
"3796",1995,"CAN","Energy",507.67
"3797",1995,"CAN","Agriculture",52.63
"3798",1995,"CAN","Land-Use Change and Forestry",66.77
"3799",1995,"CAN","Industrial Processes",27.07
"3800",1995,"CAN","Waste",18.39
"3801",1996,"CAN","Energy",525.23
"3802",1996,"CAN","Agriculture",55.04
"3803",1996,"CAN","Land-Use Change and Forestry",70.75
"3804",1996,"CAN","Industrial Processes",27.54
"3805",1996,"CAN","Waste",18.32
"3806",1997,"CAN","Energy",542.06
"3807",1997,"CAN","Agriculture",54.18
"3808",1997,"CAN","Land-Use Change and Forestry",68.02
"3809",1997,"CAN","Industrial Processes",26.7
"3810",1997,"CAN","Waste",18.62
"3811",1998,"CAN","Energy",551.54
"3812",1998,"CAN","Agriculture",56.14
"3813",1998,"CAN","Land-Use Change and Forestry",76.03
"3814",1998,"CAN","Industrial Processes",23.5
"3815",1998,"CAN","Waste",18.88
"3816",1999,"CAN","Energy",559.45
"3817",1999,"CAN","Agriculture",54.93
"3818",1999,"CAN","Land-Use Change and Forestry",69.95
"3819",1999,"CAN","Industrial Processes",20.24
"3820",1999,"CAN","Waste",19.17
"3821",2000,"CAN","Energy",578.74
"3822",2000,"CAN","Agriculture",53.55
"3823",2000,"CAN","Land-Use Change and Forestry",67.94
"3824",2000,"CAN","Industrial Processes",20.36
"3825",2000,"CAN","Waste",19.11
"3826",2001,"CAN","Energy",568.98
"3827",2001,"CAN","Agriculture",53.68
"3828",2001,"CAN","Land-Use Change and Forestry",301.48
"3829",2001,"CAN","Industrial Processes",19.19
"3830",2001,"CAN","Waste",19.04
"3831",2002,"CAN","Energy",584.85
"3832",2002,"CAN","Agriculture",55.23
"3833",2002,"CAN","Land-Use Change and Forestry",301.55
"3834",2002,"CAN","Industrial Processes",20.04
"3835",2002,"CAN","Waste",19.36
"3836",2003,"CAN","Energy",603.28
"3837",2003,"CAN","Agriculture",55.41
"3838",2003,"CAN","Land-Use Change and Forestry",302.07
"3839",2003,"CAN","Industrial Processes",20.05
"3840",2003,"CAN","Waste",19.66
"3841",2004,"CAN","Energy",593.69
"3842",2004,"CAN","Agriculture",57.08
"3843",2004,"CAN","Land-Use Change and Forestry",301.87
"3844",2004,"CAN","Industrial Processes",22.59
"3845",2004,"CAN","Waste",19.96
"3846",2005,"CAN","Energy",603.89
"3847",2005,"CAN","Agriculture",58.83
"3848",2005,"CAN","Land-Use Change and Forestry",301.56
"3849",2005,"CAN","Industrial Processes",22.14
"3850",2005,"CAN","Waste",20.22
"3851",2006,"CAN","Energy",594.25
"3852",2006,"CAN","Agriculture",55.84
"3853",2006,"CAN","Land-Use Change and Forestry",301.64
"3854",2006,"CAN","Industrial Processes",20.36
"3855",2006,"CAN","Waste",20.55
"3856",2007,"CAN","Energy",624.02
"3857",2007,"CAN","Agriculture",58.4
"3858",2007,"CAN","Land-Use Change and Forestry",301.4
"3859",2007,"CAN","Industrial Processes",19.95
"3860",2007,"CAN","Waste",20.16
"3861",2008,"CAN","Energy",602.39
"3862",2008,"CAN","Agriculture",56.73
"3863",2008,"CAN","Land-Use Change and Forestry",301.38
"3864",2008,"CAN","Industrial Processes",20.26
"3865",2008,"CAN","Waste",18.82
"3866",2009,"CAN","Energy",570.77
"3867",2009,"CAN","Agriculture",54.54
"3868",2009,"CAN","Land-Use Change and Forestry",301.45
"3869",2009,"CAN","Industrial Processes",17.13
"3870",2009,"CAN","Waste",18.56
"3871",2010,"CAN","Energy",583.91
"3872",2010,"CAN","Agriculture",55.22
"3873",2010,"CAN","Land-Use Change and Forestry",301.63
"3874",2010,"CAN","Industrial Processes",17.4
"3875",2010,"CAN","Waste",17.67
"3876",2011,"CAN","Energy",597.22
"3877",2011,"CAN","Agriculture",56.82
"3878",2011,"CAN","Land-Use Change and Forestry",135.48
"3879",2011,"CAN","Industrial Processes",18.08
"3880",2011,"CAN","Waste",17.64
"3881",2012,"CAN","Energy",598.47
"3882",2012,"CAN","Agriculture",59.14
"3883",2012,"CAN","Land-Use Change and Forestry",135.86
"3884",2012,"CAN","Industrial Processes",19.24
"3885",2012,"CAN","Waste",17.36
"3886",2013,"CAN","Energy",609.97
"3887",2013,"CAN","Agriculture",59.28
"3888",2013,"CAN","Land-Use Change and Forestry",135.79
"3889",2013,"CAN","Industrial Processes",18.77
"3890",2013,"CAN","Waste",17.4
"3891",2014,"CAN","Energy",618.06
"3892",2014,"CAN","Agriculture",58.31
"3893",2014,"CAN","Land-Use Change and Forestry",135.81
"3894",2014,"CAN","Industrial Processes",18.82
"3895",2014,"CAN","Waste",17.13
"3896",2015,"CAN","Energy",612.89
"3897",2015,"CAN","Agriculture",57.46
"3898",2015,"CAN","Land-Use Change and Forestry",136.74
"3899",2015,"CAN","Industrial Processes",20.13
"3900",2015,"CAN","Waste",17.46
"3901",2016,"CAN","Energy",600.41
"3902",2016,"CAN","Agriculture",56.39
"3903",2016,"CAN","Land-Use Change and Forestry",35.92
"3904",2016,"CAN","Industrial Processes",20.85
"3905",2016,"CAN","Waste",17.55
"3906",2017,"CAN","Energy",612.78
"3907",2017,"CAN","Agriculture",57.15
"3908",2017,"CAN","Land-Use Change and Forestry",36.38
"3909",2017,"CAN","Industrial Processes",21.52
"3910",2017,"CAN","Waste",17.91
"3911",2018,"CAN","Energy",626.07
"3912",2018,"CAN","Agriculture",58.95
"3913",2018,"CAN","Land-Use Change and Forestry",38.51
"3914",2018,"CAN","Industrial Processes",21.64
"3915",2018,"CAN","Waste",18.28
"3916",1990,"CHE","Energy",41.7
"3917",1990,"CHE","Agriculture",6.96
"3918",1990,"CHE","Industrial Processes",2.93
"3919",1990,"CHE","Waste",1.05
"3920",1990,"CHE","Land-Use Change and Forestry",-1.46
"3921",1991,"CHE","Energy",44.42
"3922",1991,"CHE","Agriculture",6.88
"3923",1991,"CHE","Industrial Processes",2.58
"3924",1991,"CHE","Waste",0.97
"3925",1991,"CHE","Land-Use Change and Forestry",-1.46
"3926",1992,"CHE","Energy",44.6
"3927",1992,"CHE","Agriculture",6.75
"3928",1992,"CHE","Industrial Processes",2.42
"3929",1992,"CHE","Waste",0.99
"3930",1992,"CHE","Land-Use Change and Forestry",-1.46
"3931",1993,"CHE","Energy",42.53
"3932",1993,"CHE","Agriculture",6.64
"3933",1993,"CHE","Industrial Processes",2.19
"3934",1993,"CHE","Waste",0.95
"3935",1993,"CHE","Land-Use Change and Forestry",-1.46
"3936",1994,"CHE","Energy",41.45
"3937",1994,"CHE","Agriculture",6.65
"3938",1994,"CHE","Industrial Processes",2.42
"3939",1994,"CHE","Waste",0.9
"3940",1994,"CHE","Land-Use Change and Forestry",-1.46
"3941",1995,"CHE","Energy",42.43
"3942",1995,"CHE","Agriculture",6.56
"3943",1995,"CHE","Industrial Processes",2.46
"3944",1995,"CHE","Waste",0.92
"3945",1995,"CHE","Land-Use Change and Forestry",-1.46
"3946",1996,"CHE","Energy",43.2
"3947",1996,"CHE","Agriculture",6.52
"3948",1996,"CHE","Industrial Processes",2.32
"3949",1996,"CHE","Waste",0.91
"3950",1996,"CHE","Land-Use Change and Forestry",-1.46
"3951",1997,"CHE","Energy",42.09
"3952",1997,"CHE","Agriculture",6.29
"3953",1997,"CHE","Industrial Processes",2.21
"3954",1997,"CHE","Waste",0.91
"3955",1997,"CHE","Land-Use Change and Forestry",-1.47
"3956",1998,"CHE","Energy",43.58
"3957",1998,"CHE","Agriculture",6.23
"3958",1998,"CHE","Industrial Processes",2.34
"3959",1998,"CHE","Waste",0.89
"3960",1998,"CHE","Land-Use Change and Forestry",-1.47
"3961",1999,"CHE","Energy",43.83
"3962",1999,"CHE","Agriculture",6.05
"3963",1999,"CHE","Industrial Processes",2.39
"3964",1999,"CHE","Waste",0.89
"3965",1999,"CHE","Land-Use Change and Forestry",-1.47
"3966",2000,"CHE","Energy",42.85
"3967",2000,"CHE","Agriculture",5.97
"3968",2000,"CHE","Industrial Processes",2.64
"3969",2000,"CHE","Waste",0.91
"3970",2000,"CHE","Land-Use Change and Forestry",-1.47
"3971",2001,"CHE","Energy",44.24
"3972",2001,"CHE","Agriculture",6.06
"3973",2001,"CHE","Industrial Processes",2.74
"3974",2001,"CHE","Waste",0.93
"3975",2001,"CHE","Land-Use Change and Forestry",-2.32
"3976",2002,"CHE","Energy",42.67
"3977",2002,"CHE","Agriculture",5.91
"3978",2002,"CHE","Industrial Processes",2.77
"3979",2002,"CHE","Waste",0.95
"3980",2002,"CHE","Land-Use Change and Forestry",-2.34
"3981",2003,"CHE","Energy",43.95
"3982",2003,"CHE","Agriculture",5.82
"3983",2003,"CHE","Industrial Processes",2.8
"3984",2003,"CHE","Waste",0.93
"3985",2003,"CHE","Land-Use Change and Forestry",-2.35
"3986",2004,"CHE","Energy",44.23
"3987",2004,"CHE","Agriculture",5.76
"3988",2004,"CHE","Industrial Processes",3.02
"3989",2004,"CHE","Waste",0.95
"3990",2004,"CHE","Land-Use Change and Forestry",-2.36
"3991",2005,"CHE","Energy",44.68
"3992",2005,"CHE","Agriculture",5.85
"3993",2005,"CHE","Industrial Processes",3.17
"3994",2005,"CHE","Waste",0.94
"3995",2005,"CHE","Land-Use Change and Forestry",-2.36
"3996",2006,"CHE","Energy",44.28
"3997",2006,"CHE","Agriculture",5.87
"3998",2006,"CHE","Industrial Processes",3.25
"3999",2006,"CHE","Waste",0.95
"4000",2006,"CHE","Land-Use Change and Forestry",-2.36
"4001",2007,"CHE","Energy",42.28
"4002",2007,"CHE","Agriculture",5.83
